settlement_id,name,municipality,status,validity_reason,subpaths,area
226971,,Foca,needs_fix,fixed_buffer0,1,160.944243907944
227072,,Foca,needs_fix,fixed_buffer0,1,146.59281375114858
227170,,Foca,needs_fix,fixed_buffer0,1,95.37046366804151
227277,,Foca,needs_fix,fixed_buffer0,1,266.4748640587281
227340,,Foca,needs_fix,fixed_buffer0,1,120.36182986976323
227366,,Foca,needs_fix,fixed_buffer0,1,109.37562786699685
227374,,Foca,needs_fix,fixed_buffer0,1,192.88592761464938
227412,,Foca,needs_fix,fixed_buffer0,1,42.22061468365383
227455,,Foca,needs_fix,fixed_buffer0,1,26.920355324064193
227463,,Foca,needs_fix,fixed_buffer0,1,87.88339578304608
227471,,Foca,needs_fix,fixed_buffer0,1,31.69307193678486
227617,,Foca,needs_fix,fixed_buffer0,1,105.62889485394889
227625,,Foca,needs_fix,fixed_buffer0,1,75.65585658569644
227692,,Foca,needs_fix,fixed_buffer0,1,57.23529546671317
227714,,Foca,needs_fix,fixed_buffer0,1,162.5964132147535
227722,,Foca,needs_fix,fixed_buffer0,1,25.497680600048614
227749,,Foca,needs_fix,fixed_buffer0,1,69.38936774865677
227757,,Foca,needs_fix,fixed_buffer0,3,79.39942264655532
227765,,Foca,needs_fix,fixed_buffer0,1,49.71107713614582
227773,,Foca,needs_fix,fixed_buffer0,1,59.57842251564872
227897,,Foca,needs_fix,fixed_buffer0,1,67.55033521279589
227919,,Foca,needs_fix,fixed_buffer0,1,63.244696402755885
227994,,Foca,needs_fix,fixed_buffer0,1,22.48993434239937
228001,,Foca,needs_fix,fixed_buffer0,1,664.0429439734047
114197,,Foca Ustikolina,needs_fix,fixed_buffer0,1,44.61448244566537
115053,,Foca Ustikolina,needs_fix,fixed_buffer0,1,82.38758019806221
115444,,Foca Ustikolina,needs_fix,fixed_buffer0,1,74.49193207804791
164607,,Foca Ustikolina,needs_fix,fixed_buffer0,1,6.3111275188904665
166308,,Foca Ustikolina,needs_fix,fixed_buffer0,1,7.6834747403355514
166324,,Foca Ustikolina,needs_fix,fixed_buffer0,1,3.6958381092519024
115509,,Fojnica,needs_fix,fixed_buffer0,1,26.026503459790042
115720,,Fojnica,needs_fix,fixed_buffer0,1,8.386157067691741
115797,,Fojnica,needs_fix,fixed_buffer0,1,56.73329099970426
115827,,Fojnica,needs_fix,fixed_buffer0,1,242.2365762804089
115843,,Fojnica,needs_fix,fixed_buffer0,1,10.566294615506713
115967,,Fojnica,needs_fix,fixed_buffer0,1,37.70511671933276
115983,,Fojnica,needs_fix,fixed_buffer0,1,4.347123137049483
205338,,Gacko,needs_fix,fixed_buffer0,1,37.45528258020091
205354,,Gacko,needs_fix,fixed_buffer0,1,84.33222572674853
205435,,Gacko,needs_fix,fixed_buffer0,1,67.23290535291754
205443,,Gacko,needs_fix,fixed_buffer0,1,86.36574249089944
205451,,Gacko,needs_fix,fixed_buffer0,1,88.34558883004473
205486,,Gacko,needs_fix,fixed_buffer0,1,35.90852094519818
205524,,Gacko,needs_fix,fixed_buffer0,1,503.9516628796063
205532,,Gacko,needs_fix,fixed_buffer0,1,43.73475771415215
205567,,Gacko,needs_fix,fixed_buffer0,1,95.94157785576205
205591,,Gacko,needs_fix,fixed_buffer0,1,135.3935092115533
205621,,Gacko,needs_fix,fixed_buffer0,1,109.73935034114487
205656,,Gacko,needs_fix,fixed_buffer0,1,70.05659955024953
205664,,Gacko,needs_fix,fixed_buffer0,1,91.99524259972598
205672,,Gacko,needs_fix,fixed_buffer0,1,83.69822112079811
205699,,Gacko,needs_fix,fixed_buffer0,1,83.2925797726498
205745,,Gacko,needs_fix,fixed_buffer0,1,66.56535122205612
205753,,Gacko,needs_fix,fixed_buffer0,1,55.625587848097524
205796,,Gacko,needs_fix,fixed_buffer0,1,55.462332503599455
205818,,Gacko,needs_fix,fixed_buffer0,1,93.08268635415001
205826,,Gacko,needs_fix,fixed_buffer0,1,39.30272315164125
205907,,Gacko,needs_fix,fixed_buffer0,1,19.483284211963323
205940,,Gacko,needs_fix,fixed_buffer0,1,90.33337604574926
205958,,Gacko,needs_fix,fixed_buffer0,1,244.39392057578456
205982,,Gacko,needs_fix,fixed_buffer0,1,100.5576263248782
206075,,Gacko,needs_fix,fixed_buffer0,1,87.07505713780027
206105,,Gacko,needs_fix,fixed_buffer0,1,69.57286734805456
116866,,Glamoc,needs_fix,fixed_buffer0,1,55.67270049283807
116904,,Glamoc,needs_fix,fixed_buffer0,1,134.411609696593
116912,,Glamoc,needs_fix,fixed_buffer0,1,442.68131809134803
116947,,Glamoc,needs_fix,fixed_buffer0,1,77.41767752064086
116963,,Glamoc,needs_fix,fixed_buffer0,1,155.68692502848492
116971,,Glamoc,needs_fix,fixed_buffer0,1,491.5761982790177
116980,,Glamoc,needs_fix,fixed_buffer0,1,444.48227201450266
117005,,Glamoc,needs_fix,fixed_buffer0,1,23.761979912925213
117030,,Glamoc,needs_fix,fixed_buffer0,1,988.5341160268958
117048,,Glamoc,needs_fix,fixed_buffer0,1,229.23130323473777
117056,,Glamoc,needs_fix,fixed_buffer0,1,38.868125379402194
117064,,Glamoc,needs_fix,fixed_buffer0,1,35.218079420210216
117137,,Glamoc,needs_fix,fixed_buffer0,1,19.568493042597407
117145,,Glamoc,needs_fix,fixed_buffer0,1,7.97509389463317
117153,,Glamoc,needs_fix,fixed_buffer0,1,81.82377035367223
117218,,Glamoc,needs_fix,fixed_buffer0,1,115.04343253901811
117226,,Glamoc,needs_fix,fixed_buffer0,1,69.00293439898819
117269,,Glamoc,needs_fix,fixed_buffer0,1,54.01971575469403
117277,,Glamoc,needs_fix,fixed_buffer0,1,65.70131891091661
117285,,Glamoc,needs_fix,fixed_buffer0,1,576.7908966328807
117307,,Glamoc,needs_fix,fixed_buffer0,1,341.2057801839615
117340,,Glamoc,needs_fix,fixed_buffer0,1,308.9605218401921
117374,,Glamoc,needs_fix,fixed_buffer0,1,68.93041854924114
117404,,Glamoc,needs_fix,fixed_buffer0,1,107.46335921164875
117447,,Glamoc,needs_fix,fixed_buffer0,1,23.70923335289589
117455,,Glamoc,needs_fix,fixed_buffer0,1,33.78374401408783
166120,,Glamoc,needs_fix,fixed_buffer0,1,426.47482938610653
117714,,Gorazde,needs_fix,fixed_buffer0,1,3.026725483509274
117781,,Gorazde,needs_fix,fixed_buffer0,1,4.469766901149658
117811,,Gorazde,needs_fix,fixed_buffer0,1,22.878566244707407
117943,,Gorazde,needs_fix,fixed_buffer0,1,17.258458752166078
117978,,Gorazde,needs_fix,fixed_buffer0,1,2.874025467377963
117994,,Gorazde,needs_fix,fixed_buffer0,1,55.99606626810719
118010,,Gorazde,needs_fix,fixed_buffer0,1,50.775533761844876
118036,,Gorazde,needs_fix,fixed_buffer0,1,5.133938740552637
118214,,Gorazde,needs_fix,fixed_buffer0,1,24.386901110824077
118389,,Gorazde,needs_fix,fixed_buffer0,1,9.516074439983983
118419,,Gorazde,needs_fix,fixed_buffer0,1,12.370900540555864
118460,,Gorazde,needs_fix,fixed_buffer0,1,7.7494909345489695
118478,,Gorazde,needs_fix,fixed_buffer0,1,5.394455235254672
118575,,Gorazde,needs_fix,fixed_buffer0,1,25.589235795562224
118656,,Gorazde,needs_fix,fixed_buffer0,1,36.48019077560732
118699,,Gorazde,needs_fix,fixed_buffer0,1,41.38094097417211
118729,,Gorazde,needs_fix,fixed_buffer0,1,5.162919873524918
118761,,Gorazde,needs_fix,fixed_buffer0,1,7.954132423932619
118842,,Gorazde,needs_fix,fixed_buffer0,1,9.70578500601935
118931,,Gorazde,needs_fix,fixed_buffer0,1,10.421659545549185
118940,,Gorazde,needs_fix,fixed_buffer0,1,28.090251467043434
118982,,Gorazde,needs_fix,fixed_buffer0,1,23.551254851845673
119148,,Gorazde,needs_fix,fixed_buffer0,1,22.897578171538854
119342,,Gorazde,needs_fix,fixed_buffer0,1,18.717244784532454
164755,,Gorazde,needs_fix,fixed_buffer0,1,3.330218201262839
164801,,Gorazde,needs_fix,fixed_buffer0,1,1.406624683581718
166332,,Gorazde,needs_fix,fixed_buffer0,1,6.337585960831821
166391,,Gorazde,needs_fix,fixed_buffer0,1,6.640239954195786
166561,,Gorazde,needs_fix,fixed_buffer0,1,13.756876876723329
166588,,Gorazde,needs_fix,fixed_buffer0,1,0.6327065688241554
169749,,Gorazde,needs_fix,fixed_buffer0,1,7.889656451405662
119547,,Gornji Vakuf-Uskoplje,needs_fix,fixed_buffer0,1,525.7315264032198
119563,,Gornji Vakuf-Uskoplje,needs_fix,fixed_buffer0,1,21.063827903982858
119571,,Gornji Vakuf-Uskoplje,needs_fix,fixed_buffer0,1,10.133091434497366
119580,,Gornji Vakuf-Uskoplje,needs_fix,fixed_buffer0,1,170.6829560916435
119644,,Gornji Vakuf-Uskoplje,needs_fix,fixed_buffer0,1,4.248357581496496
119652,,Gornji Vakuf-Uskoplje,needs_fix,fixed_buffer0,1,3.710762384520869
119725,,Gornji Vakuf-Uskoplje,needs_fix,fixed_buffer0,1,27.85411844413622
119784,,Gornji Vakuf-Uskoplje,needs_fix,fixed_buffer0,1,58.378434783335834
119822,,Gornji Vakuf-Uskoplje,needs_fix,fixed_buffer0,1,73.69396838470108
119857,,Gornji Vakuf-Uskoplje,needs_fix,fixed_buffer0,1,9.136211809122534
119881,,Gornji Vakuf-Uskoplje,needs_fix,fixed_buffer0,1,37.99266977225699
119920,,Gornji Vakuf-Uskoplje,needs_fix,fixed_buffer0,1,28.235943017701178
119946,,Gornji Vakuf-Uskoplje,needs_fix,fixed_buffer0,1,163.79374728620007
120081,,Gracanica,needs_fix,fixed_buffer0,1,75.13869715333279
120138,,Gracanica,needs_fix,fixed_buffer0,1,159.38497049762495
120146,,Gracanica,needs_fix,fixed_buffer0,1,98.99004206531303
120235,,Gracanica,needs_fix,fixed_buffer0,1,76.6668284524751
120286,,Gracanica,needs_fix,fixed_buffer0,1,39.309315853253885
120308,,Gracanica,needs_fix,fixed_buffer0,1,66.40420097702817
120367,,Gracanica,needs_fix,fixed_buffer0,1,100.3243278295683
120391,,Gradacac,needs_fix,fixed_buffer0,1,64.12305953624215
120545,,Gradacac,needs_fix,fixed_buffer0,1,83.39779844783288
120553,,Gradacac,needs_fix,fixed_buffer0,1,150.44123169754306
120596,,Gradacac,needs_fix,fixed_buffer0,1,49.196424852781234
120618,,Gradacac,needs_fix,fixed_buffer0,1,197.98571090945984
120626,,Gradacac,needs_fix,fixed_buffer0,1,13.268076500171794
120715,,Gradacac,needs_fix,fixed_buffer0,1,89.33893620262639
164844,,Gradacac,needs_fix,fixed_buffer0,1,6.307091626044072
164917,,Gradacac,needs_fix,fixed_buffer0,1,3.2844867096343116
164933,,Gradacac,needs_fix,fixed_buffer0,1,10.351330636029388
169846,,Gradacac,needs_fix,fixed_buffer0,1,107.61821701920809
169854,,Gradacac,needs_fix,fixed_buffer0,1,42.79275667105546
169919,,Gradacac,needs_fix,fixed_buffer0,1,67.94790387381568
120812,,Grude,needs_fix,fixed_buffer0,1,24.22802776825247
120847,,Grude,needs_fix,fixed_buffer0,1,228.05659532565906
142166,,Hadzici,needs_fix,fixed_buffer0,1,15.252537013469624
142255,,Hadzici,needs_fix,fixed_buffer0,1,21.63805134895716
142263,,Hadzici,needs_fix,fixed_buffer0,1,3.7037612465133223
142271,,Hadzici,needs_fix,fixed_buffer0,1,12.851487676641955
142336,,Hadzici,needs_fix,fixed_buffer0,1,2.5796659157579165
142387,,Hadzici,needs_fix,fixed_buffer0,1,51.4459248996494
142417,,Hadzici,needs_fix,fixed_buffer0,1,1.2942482351512152
142441,,Hadzici,needs_fix,fixed_buffer0,1,5.075216842964932
142450,,Hadzici,needs_fix,fixed_buffer0,1,13.8209277406169
142506,,Hadzici,needs_fix,fixed_buffer0,1,4.654407676823454
142557,,Hadzici,needs_fix,fixed_buffer0,1,250.9854581171955
142581,,Hadzici,needs_fix,fixed_buffer0,1,35.428279511444146
142590,,Hadzici,needs_fix,fixed_buffer0,1,10.427296022627072
142638,,Hadzici,needs_fix,fixed_buffer0,1,10.07335293248067
142697,,Hadzici,needs_fix,fixed_buffer0,1,0.9258253631440985
142719,,Hadzici,needs_fix,fixed_buffer0,1,18.318189408900334
142735,,Hadzici,needs_fix,fixed_buffer0,1,77.86637425717763
228052,,Han Pijesak,needs_fix,fixed_buffer0,1,64.94773767862878
228141,,Han Pijesak,needs_fix,fixed_buffer0,1,168.40184262619658
228168,,Han Pijesak,needs_fix,fixed_buffer0,1,164.77353070554378
228184,,Han Pijesak,needs_fix,fixed_buffer0,1,139.9270021691743
228192,,Han Pijesak,needs_fix,fixed_buffer0,1,459.454180901107
228222,,Han Pijesak,needs_fix,fixed_buffer0,1,84.96986671222471
228257,,Han Pijesak,needs_fix,fixed_buffer0,1,156.8242822068257
228265,,Han Pijesak,needs_fix,fixed_buffer0,3,22.428956204050696
228273,,Han Pijesak,needs_fix,fixed_buffer0,1,54.28072204184901
143057,,Ilidza,needs_fix,fixed_buffer0,1,51.04963207523718
165301,,Ilidza,needs_fix,fixed_buffer0,1,17.915999948770608
170607,,Ilidza,needs_fix,fixed_buffer0,1,840.2515145019428
143090,,Ilijas,needs_fix,fixed_buffer0,1,55.3525878666731
143219,,Ilijas,needs_fix,fixed_buffer0,1,13.073631083550758
143227,,Ilijas,needs_fix,fixed_buffer0,1,31.601032813499536
143260,,Ilijas,needs_fix,fixed_buffer0,1,60.75913689904648
143294,,Ilijas,needs_fix,fixed_buffer0,1,28.05567665755884
143308,,Ilijas,needs_fix,fixed_buffer0,1,86.78665851950961
143375,,Ilijas,needs_fix,fixed_buffer0,1,126.37280477286131
143391,,Ilijas,needs_fix,fixed_buffer0,1,64.1203925461674
143405,,Ilijas,needs_fix,fixed_buffer0,1,32.63602449155305
143456,,Ilijas,needs_fix,fixed_buffer0,1,41.3708169426489
143502,,Ilijas,needs_fix,fixed_buffer0,1,20.68588412568144
143553,,Ilijas,needs_fix,fixed_buffer0,1,76.29503826173153
143561,,Ilijas,needs_fix,fixed_buffer0,1,24.286519550587897
143588,,Ilijas,needs_fix,fixed_buffer0,1,37.878564043783946
143618,,Ilijas,needs_fix,fixed_buffer0,1,7.187727441788115
143634,,Ilijas,needs_fix,fixed_buffer0,1,34.127755544121605
143740,,Ilijas,needs_fix,fixed_buffer0,1,64.61951158603411
143812,,Ilijas,needs_fix,fixed_buffer0,1,40.2048344828528
143871,,Ilijas,needs_fix,fixed_buffer0,1,57.56016441718977
209228,,Istocni Drvar,needs_fix,fixed_buffer0,1,304.3310165566381
209252,,Istocni Mostar,needs_fix,fixed_buffer0,1,99.4642469750503
209309,,Istocni Stari Grad,needs_fix,fixed_buffer0,1,111.23716888074493
209317,,Istocni Stari Grad,needs_fix,fixed_buffer0,1,60.63241405125166
209333,,Istocni Stari Grad,needs_fix,fixed_buffer0,1,15.571392618749549
209350,,Istocni Stari Grad,needs_fix,fixed_buffer0,1,9.206182171750308
209368,,Istocni Stari Grad,needs_fix,fixed_buffer0,1,59.495193362710765
209384,,Istocni Stari Grad,needs_fix,fixed_buffer0,1,67.23185264629029
209422,,Istocni Stari Grad,needs_fix,fixed_buffer0,2,19.25097585759446
209538,,Istocno Novo Sarajevo,needs_fix,fixed_buffer0,1,27.988124903070293
209546,,Istocno Novo Sarajevo,needs_fix,fixed_buffer0,1,85.23416727174694
121240,,Jablanica,needs_fix,fixed_buffer0,1,117.91746965487204
121282,,Jablanica,needs_fix,fixed_buffer0,1,6.2984593740014105
121355,,Jablanica,needs_fix,fixed_buffer0,1,9.776083305984084
121371,,Jablanica,needs_fix,fixed_buffer0,1,301.9293838896876
121444,,Jablanica,needs_fix,fixed_buffer0,1,46.12436086022841
121452,,Jablanica,needs_fix,fixed_buffer0,1,50.430394335833185
121517,,Jablanica,needs_fix,fixed_buffer0,1,274.74933038790033
121525,,Jablanica,needs_fix,fixed_buffer0,1,31.88243640868864
121533,,Jablanica,needs_fix,fixed_buffer0,1,139.19105029510064
121541,,Jablanica,needs_fix,fixed_buffer0,1,25.704555075675273
121584,,Jajce,needs_fix,fixed_buffer0,1,63.77250853636793
121673,,Jajce,needs_fix,fixed_buffer0,1,68.32129670995194
121746,,Jajce,needs_fix,fixed_buffer0,1,156.9275019630689
121851,,Jajce,needs_fix,fixed_buffer0,1,44.74184322785041
121932,,Jajce,needs_fix,fixed_buffer0,1,18.64711712539667
121959,,Jajce,needs_fix,fixed_buffer0,1,166.67435232970098
121975,,Jajce,needs_fix,fixed_buffer0,1,55.94349033536074
122025,,Jajce,needs_fix,fixed_buffer0,1,107.589836766905
122173,,Jajce,needs_fix,fixed_buffer0,1,134.2145295240784
164941,,Jajce,needs_fix,fixed_buffer0,1,27.066320012142388
166081,,Jajce,needs_fix,fixed_buffer0,1,8.903319262895927
169951,,Jajce,needs_fix,fixed_buffer0,1,71.79785793239144
169986,,Jajce,needs_fix,fixed_buffer0,1,68.01571064741356
122246,,Kakanj,needs_fix,fixed_buffer0,1,23.51711622557096
122254,,Kakanj,needs_fix,fixed_buffer0,1,5.431533056368537
122289,,Kakanj,needs_fix,fixed_buffer0,1,57.39893556249459
122297,,Kakanj,needs_fix,fixed_buffer0,1,16.9631492067535
122378,,Kakanj,needs_fix,fixed_buffer0,1,26.408558826165795
122394,,Kakanj,needs_fix,fixed_buffer0,1,49.906778137708436
122530,,Kakanj,needs_fix,fixed_buffer0,1,29.947705836816684
122556,,Kakanj,needs_fix,fixed_buffer0,1,58.81285509563587
122769,,Kakanj,needs_fix,fixed_buffer0,1,15.595605638552202
122777,,Kakanj,needs_fix,fixed_buffer0,1,10.065486268844625
122785,,Kakanj,needs_fix,fixed_buffer0,1,12.392616656262318
122840,,Kakanj,needs_fix,fixed_buffer0,1,12.394198744857546
122858,,Kakanj,needs_fix,fixed_buffer0,1,201.24913700783563
122947,,Kakanj,needs_fix,fixed_buffer0,1,30.963036769033526
122955,,Kakanj,needs_fix,fixed_buffer0,1,36.622338266675925
122963,,Kakanj,needs_fix,fixed_buffer0,1,7.599046032453262
122998,,Kakanj,needs_fix,fixed_buffer0,1,56.547482563451254
123048,,Kakanj,needs_fix,fixed_buffer0,1,14.500657782137067
123102,,Kakanj,needs_fix,fixed_buffer0,1,14.928041950670657
123129,,Kakanj,needs_fix,fixed_buffer0,1,20.067518973599892
123153,,Kakanj,needs_fix,fixed_buffer0,1,16.959539390553374
123285,,Kakanj,needs_fix,fixed_buffer0,1,15.385595085400457
123366,,Kakanj,needs_fix,fixed_buffer0,1,23.56233627682264
123439,,Kalesija,needs_fix,fixed_buffer0,1,27.262457078688143
123510,,Kalesija,needs_fix,fixed_buffer0,1,100.13281555620637
123528,,Kalesija,needs_fix,fixed_buffer0,1,41.61260020248613
123544,,Kalesija,needs_fix,fixed_buffer0,1,63.100250878894364
123617,,Kalesija,needs_fix,fixed_buffer0,1,95.86136239094867
123625,,Kalesija,needs_fix,fixed_buffer0,1,60.30464663552035
123668,,Kalesija,needs_fix,fixed_buffer0,1,145.15636139301176
123749,,Kalesija,needs_fix,fixed_buffer0,1,59.814079382064435
123790,,Kalesija,needs_fix,fixed_buffer0,1,145.23673620329248
164402,,Kalesija,needs_fix,fixed_buffer0,1,16.960205144709434
164950,,Kalesija,needs_fix,fixed_buffer0,1,1.7454498505669436
170011,,Kalesija,needs_fix,fixed_buffer0,1,93.22938777095843
170038,,Kalesija,needs_fix,fixed_buffer0,1,64.38937190011355
209830,,Kalinovik,needs_fix,fixed_buffer0,1,59.732864176292246
209945,,Kalinovik,needs_fix,fixed_buffer0,1,583.1465809355038
210030,,Kalinovik,needs_fix,fixed_buffer0,1,31.204032315146733
210277,,Kalinovik,needs_fix,fixed_buffer0,1,257.1402176278189
124605,,Kiseljak,needs_fix,fixed_buffer0,1,41.58905274102395
124630,,Kiseljak,needs_fix,fixed_buffer0,1,61.70566994548186
124672,,Kiseljak,needs_fix,fixed_buffer0,1,4.225694753374595
124702,,Kiseljak,needs_fix,fixed_buffer0,1,26.397096762326846
124737,,Kiseljak,needs_fix,fixed_buffer0,1,8.72272164111096
124800,,Kiseljak,needs_fix,fixed_buffer0,1,22.634058286455804
124842,,Kiseljak,needs_fix,fixed_buffer0,1,8.369495610996873
124923,,Kiseljak,needs_fix,fixed_buffer0,1,23.566610698268203
124931,,Kiseljak,needs_fix,fixed_buffer0,1,22.408068029818946
124958,,Kiseljak,needs_fix,fixed_buffer0,1,1.9953036293620445
124966,,Kiseljak,needs_fix,fixed_buffer0,1,13.7558660046919
125008,,Kiseljak,needs_fix,fixed_buffer0,1,25.779311232415758
125164,,Kiseljak,needs_fix,fixed_buffer0,1,13.396782287945374
125245,,Kiseljak,needs_fix,fixed_buffer0,1,8.041479588801781
125288,,Kiseljak,needs_fix,fixed_buffer0,1,21.225391137186378
125318,,Kiseljak,needs_fix,fixed_buffer0,1,29.863952952157366
125393,,Kiseljak,needs_fix,fixed_buffer0,1,8.192233745808974
125407,,Kiseljak,needs_fix,fixed_buffer0,1,3.8751583055517655
125415,,Kiseljak,needs_fix,fixed_buffer0,1,10.616805454690342
125423,,Kiseljak,needs_fix,fixed_buffer0,1,16.12259279965559
125440,,Kiseljak,needs_fix,fixed_buffer0,1,12.233467906021216
125466,,Kiseljak,needs_fix,fixed_buffer0,1,47.356623607736374
125504,,Kiseljak,needs_fix,fixed_buffer0,1,27.495257665237457
125539,,Kladanj,needs_fix,fixed_buffer0,1,73.28452115879702
125555,,Kladanj,needs_fix,fixed_buffer0,1,69.98961664313921
125563,,Kladanj,needs_fix,fixed_buffer0,1,24.727445108546416
125679,,Kladanj,needs_fix,fixed_buffer0,1,97.07666265074941
125750,,Kladanj,needs_fix,fixed_buffer0,1,9.825296633828625
125776,,Kladanj,needs_fix,fixed_buffer0,1,87.51479839286236
125814,,Kladanj,needs_fix,fixed_buffer0,1,42.567185656863565
125946,,Kladanj,needs_fix,fixed_buffer0,1,50.217805342020746
164968,,Kladanj,needs_fix,fixed_buffer0,1,18.483900324320555
164976,,Kladanj,needs_fix,fixed_buffer0,1,21.921424465813207
166138,,Kladanj,needs_fix,fixed_buffer0,1,86.4994000145826
166138,,Kladanj,needs_fix,fixed_buffer0,1,54.586027919971364
170046,,Kladanj,needs_fix,fixed_buffer0,1,98.48663071610046
125989,,Kljuc,needs_fix,fixed_buffer0,1,57.676426163024466
126004,,Kljuc,needs_fix,fixed_buffer0,1,204.452623420483
126047,,Kljuc,needs_fix,fixed_buffer0,1,48.81722791790229
126217,,Kljuc,needs_fix,fixed_buffer0,1,44.857451553830266
126306,,Kljuc,needs_fix,fixed_buffer0,1,57.521233317898364
126314,,Kljuc,needs_fix,fixed_buffer0,1,99.78896709154557
126322,,Kljuc,needs_fix,fixed_buffer0,1,99.54008932238034
126357,,Kljuc,needs_fix,fixed_buffer0,1,169.98374133105722
126390,,Kljuc,needs_fix,fixed_buffer0,1,29.186422373749824
126454,,Kljuc,needs_fix,fixed_buffer0,1,62.720723038647634
126489,,Kljuc,needs_fix,fixed_buffer0,1,41.181262643861686
126497,,Kljuc,needs_fix,fixed_buffer0,1,88.65629006709821
126578,,Kljuc,needs_fix,fixed_buffer0,1,25.687727507550147
165034,,Kljuc,needs_fix,fixed_buffer0,1,32.58955912654084
170097,,Kljuc,needs_fix,fixed_buffer0,1,103.83269955873767
170119,,Kljuc,needs_fix,fixed_buffer0,1,115.31631201711839
210587,,Knezevo,needs_fix,fixed_buffer0,1,291.83186894774985
210617,,Knezevo,needs_fix,fixed_buffer0,1,103.29062314978054
210641,,Knezevo,needs_fix,fixed_buffer0,1,59.40635864289928
210668,,Knezevo,needs_fix,fixed_buffer0,1,413.25030198176256
124176,,Konjic,needs_fix,fixed_buffer0,1,308.08176005761635
126683,,Konjic,needs_fix,fixed_buffer0,1,25.881647077305832
126705,,Konjic,needs_fix,fixed_buffer0,1,19.5734692238777
126730,,Konjic,needs_fix,fixed_buffer0,1,421.776743197501
126748,,Konjic,needs_fix,fixed_buffer0,1,41.61758534107181
126772,,Konjic,needs_fix,fixed_buffer0,1,14.720207386807804
126853,,Konjic,needs_fix,fixed_buffer0,1,20.397767218297222
126888,,Konjic,needs_fix,fixed_buffer0,1,43.75095071113638
126926,,Konjic,needs_fix,fixed_buffer0,1,42.15208962363307
126934,,Konjic,needs_fix,fixed_buffer0,1,79.99872881164883
126942,,Konjic,needs_fix,fixed_buffer0,1,44.950729062168435
127035,,Konjic,needs_fix,fixed_buffer0,1,40.07338775314458
127043,,Konjic,needs_fix,fixed_buffer0,1,18.140813020647844
127078,,Konjic,needs_fix,fixed_buffer0,1,37.10366243605887
127175,,Konjic,needs_fix,fixed_buffer0,1,46.03281783681506
127302,,Konjic,needs_fix,fixed_buffer0,1,264.7255415768912
127370,,Konjic,needs_fix,fixed_buffer0,1,451.28016432746847
127388,,Konjic,needs_fix,fixed_buffer0,1,120.77169677927897
127400,,Konjic,needs_fix,fixed_buffer0,1,155.05854986105632
127418,,Konjic,needs_fix,fixed_buffer0,1,23.233512965006067
127477,,Konjic,needs_fix,fixed_buffer0,1,48.19941608234616
127485,,Konjic,needs_fix,fixed_buffer0,1,42.399764732545684
127507,,Konjic,needs_fix,fixed_buffer0,1,2.3262266929149056
127540,,Konjic,needs_fix,fixed_buffer0,1,109.26343327015631
127558,,Konjic,needs_fix,fixed_buffer0,1,143.32193160969834
127574,,Konjic,needs_fix,fixed_buffer0,1,11.151945602861772
127612,,Konjic,needs_fix,fixed_buffer0,1,240.0138688949308
127639,,Konjic,needs_fix,fixed_buffer0,1,7.069570512201346
127744,,Konjic,needs_fix,fixed_buffer0,1,11.395277644710095
127752,,Konjic,needs_fix,fixed_buffer0,1,25.81794672133088
127809,,Konjic,needs_fix,fixed_buffer0,1,44.97479390554256
127817,,Konjic,needs_fix,fixed_buffer0,1,30.637574981828745
127825,,Konjic,needs_fix,fixed_buffer0,1,18.79704278199733
127892,,Konjic,needs_fix,fixed_buffer0,1,12.585277941378846
127922,,Konjic,needs_fix,fixed_buffer0,1,110.44043238771023
127973,,Konjic,needs_fix,fixed_buffer0,1,23.464998205147953
127981,,Konjic,needs_fix,fixed_buffer0,1,12.99061558099742
128040,,Konjic,needs_fix,fixed_buffer0,1,166.39088866697296
128074,,Konjic,needs_fix,fixed_buffer0,1,18.372806395546014
128112,,Konjic,needs_fix,fixed_buffer0,1,129.87544328835344
128171,,Konjic,needs_fix,fixed_buffer0,1,92.68570668505154
128180,,Konjic,needs_fix,fixed_buffer0,1,67.45309291924963
128228,,Konjic,needs_fix,fixed_buffer0,1,56.64599414726489
128279,,Konjic,needs_fix,fixed_buffer0,1,24.11660973323347
128287,,Konjic,needs_fix,fixed_buffer0,1,55.15640265080139
128295,,Konjic,needs_fix,fixed_buffer0,1,14.890003307280866
165123,,Konjic,needs_fix,fixed_buffer0,1,12.98448184104629
165140,,Konjic,needs_fix,fixed_buffer0,1,2.907114623059421
170151,,Konjic,needs_fix,fixed_buffer0,1,38.068583345310444
170178,,Konjic,needs_fix,fixed_buffer0,1,16.654296968503953
211419,,Kostajnica,needs_fix,fixed_buffer0,1,39.06677242974656
211516,,Kotor Varos,needs_fix,fixed_buffer0,1,88.2152089320983
211567,,Kotor Varos,needs_fix,fixed_buffer0,1,158.25967063309497
211729,,Kotor Varos,needs_fix,fixed_buffer0,1,184.40488634704494
211737,,Kotor Varos,needs_fix,fixed_buffer0,1,213.5751107128013
211745,,Kotor Varos,needs_fix,fixed_buffer0,1,71.11210286570014
211770,,Kotor Varos,needs_fix,fixed_buffer0,1,95.99516604977327
211796,,Kotor Varos,needs_fix,fixed_buffer0,1,189.24623322669464
211907,,Kotor Varos,needs_fix,fixed_buffer0,1,171.03422626541095
211966,,Kotor Varos,needs_fix,fixed_buffer0,1,65.19892475950088
